URL,Title,HTTP Status,Total Links,Page Authority,Number of Linking Root Domains,Facebook Shares,Facebook Likes,Twitter Shares,Google +1 Shares
http://www.finedesigns.com/event-apparel/by-month/march/6th-annual-manhattan-kick-off-classic-and-college-showcase.html?price=20-30,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/march/6th-annual-manhattan-kick-off-classic-and-college-showcase.html?price=30-40,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/march/6th-annual-manhattan-kick-off-classic-and-college-showcase.html?price=40-,"",No Data,1,10,1,,,,
http://www.finedesigns.com/long-sleeve-t-shirt-3423.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/media/events/sports/soccer/MKC2014/logo500.jpg,"",No Data,1,10,1,,,,
http://www.finedesigns.com/mens-two-tone-dry-fit-polo-2838.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/solid-dry-fit-with-side-insert-panel-3131.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/solid-dry-fit-with-side-insert-panel-3132.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/sweat-pants-with-drawstring-3109.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-long-sleeve-t-shirt-3089.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-t-shirt-3429.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-t-shirt-3430.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3384.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3385.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2386/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtZWFzdGVybi1zeW5jaHJvbml6ZWQtc2thdGluZy1zZWN0aW9uYWwtY2hhbXBpb25zaGlwcy5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2387/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtZWFzdGVybi1zeW5jaHJvbml6ZWQtc2thdGluZy1zZWN0aW9uYWwtY2hhbXBpb25zaGlwcy5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2388/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtZWFzdGVybi1zeW5jaHJvbml6ZWQtc2thdGluZy1zZWN0aW9uYWwtY2hhbXBpb25zaGlwcy5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2389/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtZWFzdGVybi1zeW5jaHJvbml6ZWQtc2thdGluZy1zZWN0aW9uYWwtY2hhbXBpb25zaGlwcy5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2390/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtZWFzdGVybi1zeW5jaHJvbml6ZWQtc2thdGluZy1zZWN0aW9uYWwtY2hhbXBpb25zaGlwcy5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2391/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtZWFzdGVybi1zeW5jaHJvbml6ZWQtc2thdGluZy1zZWN0aW9uYWwtY2hhbXBpb25zaGlwcy5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2392/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtZWFzdGVybi1zeW5jaHJvbml6ZWQtc2thdGluZy1zZWN0aW9uYWwtY2hhbXBpb25zaGlwcy5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2393/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtZWFzdGVybi1zeW5jaHJvbml6ZWQtc2thdGluZy1zZWN0aW9uYWwtY2hhbXBpb25zaGlwcy5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/cotton-t-shirt-3442.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2014-eastern-synchronized-skating-sectional-championships.html?dir=desc&order=position,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2014-eastern-synchronized-skating-sectional-championships.html?gender=148,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2014-eastern-synchronized-skating-sectional-championships.html?gender=149,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2014-eastern-synchronized-skating-sectional-championships.html?mode=list,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2014-eastern-synchronized-skating-sectional-championships.html?price=10-20,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2014-eastern-synchronized-skating-sectional-championships.html?price=20-30,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2014-eastern-synchronized-skating-sectional-championships.html?price=30-40,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2014-eastern-synchronized-skating-sectional-championships.html?price=40-,"",No Data,1,10,1,,,,
http://www.finedesigns.com/long-sleeve-t-shirt-3259.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/media/events/sports/iceskating/SSSC2014/logo500.jpg,"",No Data,1,10,1,,,,
http://www.finedesigns.com/sweat-pants-with-drawstring-2999.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-50-50-heavy-hoodie-youth-adult-2709.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-long-sleeve-t-shirt-2999.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-t-shirt-3266.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3528.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3530.html,"",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2816/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci9odW50LWNvdW50cnktZmFsbC1jbGFzc2ljLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2817/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci9odW50LWNvdW50cnktZmFsbC1jbGFzc2ljLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2818/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci9odW50LWNvdW50cnktZmFsbC1jbGFzc2ljLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2819/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci9odW50LWNvdW50cnktZmFsbC1jbGFzc2ljLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2820/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci9odW50LWNvdW50cnktZmFsbC1jbGFzc2ljLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2821/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci9odW50LWNvdW50cnktZmFsbC1jbGFzc2ljLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2822/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci9odW50LWNvdW50cnktZmFsbC1jbGFzc2ljLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2823/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci9odW50LWNvdW50cnktZmFsbC1jbGFzc2ljLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2824/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci9odW50LWNvdW50cnktZmFsbC1jbGFzc2ljLmh0bWw,/","",No Data,1,10,1,,,,
http://www.finedesigns.com/cotton-t-shirt-3573.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/hunt-country-fall-classic.html?dir=desc&order=position,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/hunt-country-fall-classic.html?gender=148,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/hunt-country-fall-classic.html?gender=149,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/hunt-country-fall-classic.html?mode=list,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/hunt-country-fall-classic.html?price=10-20,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/hunt-country-fall-classic.html?price=20-30,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/hunt-country-fall-classic.html?price=30-40,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/hunt-country-fall-classic.html?price=40-50,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/hunt-country-fall-classic.html?price=50-,"",No Data,1,10,1,,,,
http://www.finedesigns.com/ladies-tank-top-2825.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/long-sleeve-t-shirt-3369.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/solid-dry-fit-with-side-insert-panel-3097.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/sweat-pants-with-drawstring.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-50-50-heavy-hoodie-youth-adult-2824.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-t-shirt-3373.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3410.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-jersey-polo-shirt-2639.html,"",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2542/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qdWx5LzIwMTMtd29ybGQtaG9yc2VzaG9lLXBpdGNoaW5nLWNoYW1waW9uc2hpcHMuaHRtbA,,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2543/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qdWx5LzIwMTMtd29ybGQtaG9yc2VzaG9lLXBpdGNoaW5nLWNoYW1waW9uc2hpcHMuaHRtbA,,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2544/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qdWx5LzIwMTMtd29ybGQtaG9yc2VzaG9lLXBpdGNoaW5nLWNoYW1waW9uc2hpcHMuaHRtbA,,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2545/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qdWx5LzIwMTMtd29ybGQtaG9yc2VzaG9lLXBpdGNoaW5nLWNoYW1waW9uc2hpcHMuaHRtbA,,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2546/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qdWx5LzIwMTMtd29ybGQtaG9yc2VzaG9lLXBpdGNoaW5nLWNoYW1waW9uc2hpcHMuaHRtbA,,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2547/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qdWx5LzIwMTMtd29ybGQtaG9yc2VzaG9lLXBpdGNoaW5nLWNoYW1waW9uc2hpcHMuaHRtbA,,/","",No Data,1,10,1,,,,
http://www.finedesigns.com/cotton-t-shirt-3461.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/july/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/july/2013-world-horseshoe-pitching-championships.html?dir=desc&order=position,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/july/2013-world-horseshoe-pitching-championships.html?mode=list,"",No Data,1,10,1,,,,
http://www.finedesigns.com/long-sleeve-t-shirt-3279.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/media/events/sports/horseshoe/WHPC2013/logo500.jpg,"",No Data,1,10,1,,,,
http://www.finedesigns.com/solid-dry-fit-with-side-insert-panel-3005.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-t-shirt-3284.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-adult-hooded-sweatshirt-2744.html,"",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2742/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9uY3lzYS1zdGF0ZS1jdXAvMjAxMy11cy15b3V0aC1zb2NjZXItc3RhdGUtY3VwLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2743/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9uY3lzYS1zdGF0ZS1jdXAvMjAxMy11cy15b3V0aC1zb2NjZXItc3RhdGUtY3VwLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2744/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9uY3lzYS1zdGF0ZS1jdXAvMjAxMy11cy15b3V0aC1zb2NjZXItc3RhdGUtY3VwLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2745/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9uY3lzYS1zdGF0ZS1jdXAvMjAxMy11cy15b3V0aC1zb2NjZXItc3RhdGUtY3VwLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2746/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9uY3lzYS1zdGF0ZS1jdXAvMjAxMy11cy15b3V0aC1zb2NjZXItc3RhdGUtY3VwLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2747/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9uY3lzYS1zdGF0ZS1jdXAvMjAxMy11cy15b3V0aC1zb2NjZXItc3RhdGUtY3VwLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2748/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9uY3lzYS1zdGF0ZS1jdXAvMjAxMy11cy15b3V0aC1zb2NjZXItc3RhdGUtY3VwLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2749/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9uY3lzYS1zdGF0ZS1jdXAvMjAxMy11cy15b3V0aC1zb2NjZXItc3RhdGUtY3VwLmh0bWw,/","",No Data,1,10,1,,,,
http://www.finedesigns.com/cotton-t-shirt-3547.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/long-sleeve-t-shirt-3348.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/media/events/sports/soccer/YSSC2013/logo500.jpg,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/ncysa-state-cup/2013-us-youth-soccer-state-cup.html?dir=desc&order=position,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/ncysa-state-cup/2013-us-youth-soccer-state-cup.html?mode=list,"",No Data,1,10,1,,,,
http://www.finedesigns.com/solid-dry-fit-with-side-insert-panel-3074.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tec-tee-solid-dry-fit-2747.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-50-50-heavy-hoodie-youth-adult-2762.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-long-sleeve-t-shirt-3051.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-t-shirt-3351.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3436.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3438.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2611/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvYXVndXN0LWN1cC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2612/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvYXVndXN0LWN1cC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2613/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvYXVndXN0LWN1cC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2614/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvYXVndXN0LWN1cC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2615/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvYXVndXN0LWN1cC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2616/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvYXVndXN0LWN1cC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2617/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvYXVndXN0LWN1cC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2618/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvYXVndXN0LWN1cC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2619/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvYXVndXN0LWN1cC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/cotton-t-shirt-3480.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/august/august-cup.html?dir=desc&order=position,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/august/august-cup.html?mode=list,"",No Data,1,10,1,,,,
http://www.finedesigns.com/ladies-tank-top-2620.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/long-sleeve-t-shirt-3298.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/media/events/sports/soccer/AC2013/logo500.jpg,"",No Data,1,10,1,,,,
http://www.finedesigns.com/solid-dry-fit-with-side-insert-panel-3023.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/sweat-pants-with-drawstring-3024.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-50-50-heavy-hoodie-youth-adult-2734.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-t-shirt-3303.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3571.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3572.html,"",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2206/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtc2FuZC1zdG9ybS1sYWNyb3NzZS10b3VybmFtZW50Lmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2207/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtc2FuZC1zdG9ybS1sYWNyb3NzZS10b3VybmFtZW50Lmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2208/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtc2FuZC1zdG9ybS1sYWNyb3NzZS10b3VybmFtZW50Lmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2209/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtc2FuZC1zdG9ybS1sYWNyb3NzZS10b3VybmFtZW50Lmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2210/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtc2FuZC1zdG9ybS1sYWNyb3NzZS10b3VybmFtZW50Lmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2211/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtc2FuZC1zdG9ybS1sYWNyb3NzZS10b3VybmFtZW50Lmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2213/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtc2FuZC1zdG9ybS1sYWNyb3NzZS10b3VybmFtZW50Lmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2907/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9qYW51YXJ5LzIwMTQtc2FuZC1zdG9ybS1sYWNyb3NzZS10b3VybmFtZW50Lmh0bWw,/","",No Data,1,10,1,,,,
http://www.finedesigns.com/cotton-t-shirt-3615.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2014-sand-storm-lacrosse-tournament.html?dir=desc&order=position,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2014-sand-storm-lacrosse-tournament.html?gender=148,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2014-sand-storm-lacrosse-tournament.html?gender=149,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2014-sand-storm-lacrosse-tournament.html?mode=list,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2014-sand-storm-lacrosse-tournament.html?price=20-30,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2014-sand-storm-lacrosse-tournament.html?price=30-40,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2014-sand-storm-lacrosse-tournament.html?price=40-,"",No Data,1,10,1,,,,
http://www.finedesigns.com/long-sleeve-t-shirt-3405.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/media/events/sports/lacrosse/SSLT2014/logo500.jpg,"",No Data,1,10,1,,,,
http://www.finedesigns.com/sweat-pants-with-drawstring-3092.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-50-50-heavy-hoodie-youth-adult-2907.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-long-sleeve-t-shirt-3078.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-t-shirt-3410.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3433.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3434.html,"",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/1963/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3Qvc3Bpcml0LWtpY2stb2ZmLWNsYXNzaWMteHh2aWkuaHRtbA,,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/1964/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3Qvc3Bpcml0LWtpY2stb2ZmLWNsYXNzaWMteHh2aWkuaHRtbA,,/","",No Data,1,10,1,,,,
